"id_num","id","parentId","text","start_sentence","remainder","index_value","sum_index_value","leaf","animal"
1417,"cat.pee.on.clothes_on_the_floor","cat.pee.on","clothes on the floor","2","pee on clothes on the floor",0.058,,1,"cat"
1418,"cat.pee.on.everything","cat.pee.on","everything","5","pee on everything",0.331,,1,"cat"
1419,"cat.pee.on.furniture","cat.pee.on","furniture","2","pee on furniture",0.29,,1,"cat"
1420,"cat.pee.on.laundry","cat.pee.on","laundry","2","pee on laundry",0.043,,1,"cat"
1421,"cat.pee.on.leather_furniture","cat.pee.on","leather furniture","2","pee on leather furniture",0.004,,1,"cat"
1422,"cat.pee.on.me","cat.pee.on","me","2,5","pee on me",0.464,0.496,1,"cat"
1423,"cat.pee.on.me.in_bed","cat.pee.on.me","in bed","5","pee on me in bed",0.032,,1,"cat"
1424,"cat.pee.on.my","cat.pee.on","my","5",,,2.242,0,"cat"
1425,"cat.pee.on.my.bathroom_rug","cat.pee.on.my","bathroom rug","5","pee on my bathroom rug",0.026,,1,"cat"
1426,"cat.pee.on.my.bed","cat.pee.on.my","bed","5","pee on my bed",1.426,,1,"cat"
1427,"cat.pee.on.my.clothes","cat.pee.on.my","clothes","5","pee on my clothes",0.791,,1,"cat"
1428,"cat.pee.on.our_things","cat.pee.on","our things","2","pee on our things",0,,1,"cat"
1429,"cat.pee.on.sofa","cat.pee.on","sofa","5","pee on sofa",0.026,,1,"cat"
1430,"cat.pee.on.stuff","cat.pee.on","stuff","2","pee on stuff",0.202,,1,"cat"
1431,"cat.pee.on.the","cat.pee.on","the","1,2,5",,,1.22,0,"cat"
1432,"cat.pee.on.the.bed","cat.pee.on.the","bed","2,1","pee on the bed",0.544,,1,"cat"
1433,"cat.pee.on.the.couch","cat.pee.on.the","couch","5","pee on the couch",0.103,,1,"cat"
1434,"cat.pee.on.the.floor","cat.pee.on.the","floor","5","pee on the floor",0.573,,1,"cat"
1435,"cat.pee.on.things","cat.pee.on","things","2,5","pee on things",0.854,0.875,1,"cat"
1436,"cat.pee.on.things.on_the_floor","cat.pee.on.things","on the floor","5","pee on things on the floor",0.021,,1,"cat"
1437,"cat.pee.out_of_the_litter_box","cat.pee","out of the litter box","5","pee out of the litter box",0.034,,1,"cat"
1438,"cat.pee.outside","cat.pee","outside","2,5",,,1.004,0,"cat"
1439,"cat.pee.outside.litter_box","cat.pee.outside","litter box","2","pee outside litter box",0.605,,1,"cat"
1440,"cat.pee.outside.the_box","cat.pee.outside","the box","5","pee outside the box",0.399,,1,"cat"
1441,"cat.pee.right_outside_the_litter_box","cat.pee","right outside the litter box","5","pee right outside the litter box",0.028,,1,"cat"
1442,"cat.pee.standing_up","cat.pee","standing up","5","pee standing up",0.021,,1,"cat"
1443,"cat.peeing","cat","peeing","6",,,6.855,0,"cat"
1444,"cat.peeing.blood","cat.peeing","blood","6","peeing blood",0.454,,1,"cat"
1445,"cat.peeing.everywhere","cat.peeing","everywhere","6","peeing everywhere",2.014,,1,"cat"
1446,"cat.peeing.in_the_house","cat.peeing","in the house","6","peeing in the house",0.708,,1,"cat"
1447,"cat.peeing.on","cat.peeing","on","6",,,2.64,0,"cat"
1448,"cat.peeing.on.my_bed","cat.peeing.on","my bed","6","peeing on my bed",1.645,,1,"cat"
1449,"cat.peeing.on.the","cat.peeing.on","the","6",,,0.996,0,"cat"
1450,"cat.peeing.on.the.floor","cat.peeing.on.the","floor","6","peeing on the floor",0.887,,1,"cat"
1451,"cat.peeing.on.the.rug","cat.peeing.on.the","rug","6","peeing on the rug",0.109,,1,"cat"
1452,"cat.peeing.outside","cat.peeing","outside","6",,,1.038,0,"cat"
1453,"cat.peeing.outside.litter_box","cat.peeing.outside","litter box","6","peeing outside litter box",0.859,,1,"cat"
1454,"cat.peeing.outside.of_the_litter_box","cat.peeing.outside","of the litter box","6","peeing outside of the litter box",0.179,,1,"cat"
1455,"cat.per_on_my_brothers_bed","cat","per on my brothers bed","5","per on my brothers bed",0.004,,1,"cat"
1456,"cat.pick_a_favorite_person","cat","pick a favorite person","2","pick a favorite person",0.034,,1,"cat"
1457,"cat.play","cat","play","2,5",,,0.184,0,"cat"
1458,"cat.play.attack_me","cat.play","attack me","5","play attack me",0.047,,1,"cat"
1459,"cat.play.bite_their_owners","cat.play","bite their owners","2","play bite their owners",0.019,,1,"cat"
1460,"cat.play.through_door","cat.play","through door","2","play through door",0.004,,1,"cat"
1461,"cat.play.with","cat.play","with","2,5",,,0.113,0,"cat"
1462,"cat.play.with.my_feet","cat.play.with","my feet","2","play with my feet",0.006,,1,"cat"
1463,"cat.play.with.water","cat.play.with","water","5","play with water",0.107,,1,"cat"
1464,"cat.plush","cat","plush","2","plush",0.058,,1,"cat"
1465,"cat.poop","cat","poop","1,2,5",,,2.698,0,"cat"
1466,"cat.poop.all_over_the_house","cat.poop","all over the house","5","poop all over the house",0.036,,1,"cat"
1467,"cat.poop.by_the_front_door","cat.poop","by the front door","5","poop by the front door",0.009,,1,"cat"
1468,"cat.poop.in","cat.poop","in","2,5",,,0.139,0,"cat"
1469,"cat.poop.in.a_half_circle","cat.poop.in","a half circle","5","poop in a half circle",0,,1,"cat"
1470,"cat.poop.in.certain_yards","cat.poop.in","certain yards","2","poop in certain yards",0,,1,"cat"
1471,"cat.poop.in.shoes","cat.poop.in","shoes","2","poop in shoes",0.013,,1,"cat"
1472,"cat.poop.in.the","cat.poop.in","the","2,5",,,0.126,0,"cat"
1473,"cat.poop.in.the.bath","cat.poop.in.the","bath","2","poop in the bath",0.011,,1,"cat"
1474,"cat.poop.in.the.kitchen_sink","cat.poop.in.the","kitchen sink","5","poop in the kitchen sink",0.006,,1,"cat"
1475,"cat.poop.in.the.litter_box_but_pees_on_the_floor","cat.poop.in.the","litter box but pees on the floor","5","poop in the litter box but pees on the floor",0.009,,1,"cat"
1476,"cat.poop.in.the.tub","cat.poop.in.the","tub","5","poop in the tub",0.1,,1,"cat"
1477,"cat.poop.on","cat.poop","on","2,5",,,1.051,0,"cat"
1478,"cat.poop.on.blankets_and_clothes","cat.poop.on","blankets and clothes","5","poop on blankets and clothes",0.004,,1,"cat"
1479,"cat.poop.on.floor","cat.poop.on","floor","2","poop on floor",0.51,,1,"cat"
1480,"cat.poop.on.my","cat.poop.on","my","2,5",,,0.404,0,"cat"
1481,"cat.poop.on.my.bed","cat.poop.on.my","bed","5","poop on my bed",0.4,,1,"cat"
1482,"cat.poop.on.my.lawn","cat.poop.on.my","lawn","2","poop on my lawn",0.004,,1,"cat"
1483,"cat.poop.on.the","cat.poop.on","the","5",,,0.133,0,"cat"
1484,"cat.poop.on.the.carpet","cat.poop.on.the","carpet","5","poop on the carpet",0.126,,1,"cat"
1485,"cat.poop.on.the.edge_of_the_litter_box","cat.poop.on.the","edge of the litter box","5","poop on the edge of the litter box",0.006,,1,"cat"
1486,"cat.poop.out_of_the_litter_box","cat.poop","out of the litter box","2","poop out of the litter box",0.051,,1,"cat"
1487,"cat.poop.outside","cat.poop","outside","1,2,5",,,1.361,0,"cat"
1488,"cat.poop.outside.his_litter_box","cat.poop.outside","his litter box","5","poop outside his litter box",0.053,,1,"cat"
1489,"cat.poop.outside.litter_box","cat.poop.outside","litter box","2","poop outside litter box",0.753,,1,"cat"
1490,"cat.poop.outside.the_litter_box","cat.poop.outside","the litter box","2,1","poop outside the litter box",0.555,,1,"cat"
1491,"cat.poop.under_my_bed","cat.poop","under my bed","5","poop under my bed",0.028,,1,"cat"
1492,"cat.poop.when_i_get_home","cat.poop","when i get home","5","poop when i get home",0.024,,1,"cat"
1493,"cat.pooping","cat","pooping","6",,,2.418,0,"cat"
1494,"cat.pooping.blood","cat.pooping","blood","6","pooping blood",0.333,,1,"cat"
1495,"cat.pooping.on_the_floor","cat.pooping","on the floor","6","pooping on the floor",1.12,,1,"cat"
1496,"cat.pooping.outside","cat.pooping","outside","6",,,0.966,0,"cat"
1497,"cat.pooping.outside.of_the_litter_box","cat.pooping.outside","of the litter box","6","pooping outside of the litter box",0.217,,1,"cat"
1498,"cat.pooping.outside.the_litter_box","cat.pooping.outside","the litter box","6","pooping outside the litter box",0.748,,1,"cat"
1499,"cat.pounce_and_attack_me","cat","pounce and attack me","5","pounce and attack me",0.006,,1,"cat"
1500,"cat.pound_their_feet","cat","pound their feet","2","pound their feet",0.009,,1,"cat"
1501,"cat.press_their_paws","cat","press their paws","2",,,0.064,0,"cat"
1502,"cat.press_their_paws.into_you","cat.press_their_paws","into you","2","press their paws into you",0.006,,1,"cat"
1503,"cat.press_their_paws.on_you","cat.press_their_paws","on you","2","press their paws on you",0.058,,1,"cat"
1504,"cat.protect_babies","cat","protect babies","2","protect babies",0.036,,1,"cat"
1505,"cat.puke","cat","puke","1,2,5","puke",1.148,1.342,1,"cat"
1506,"cat.puke.clear_liquid","cat.puke","clear liquid","5","puke clear liquid",0.03,,1,"cat"
1507,"cat.puke.every_day","cat.puke","every day","5","puke every day",0.026,,1,"cat"
1508,"cat.puke.so_much","cat.puke","so much","2","puke so much",0.122,,1,"cat"
1509,"cat.puke.up_foam","cat.puke","up foam","2","puke up foam",0.017,,1,"cat"
1510,"cat.pull","cat","pull","1,2,5",,,0.877,0,"cat"
1511,"cat.pull.food_out_of_bowl","cat.pull","food out of bowl","5","pull food out of bowl",0.028,,1,"cat"
1512,"cat.pull.my_hair","cat.pull","my hair","2","pull my hair",0.045,,1,"cat"
1513,"cat.pull.their","cat.pull","their","1,2",,,0.796,0,"cat"
1514,"cat.pull.their.fur_out","cat.pull.their","fur out","2","pull their fur out",0.403,,1,"cat"
1515,"cat.pull.their.hair_out","cat.pull.their","hair out","2,1","pull their hair out",0.393,,1,"cat"
1516,"cat.pull.up_carpet","cat.pull","up carpet","2","pull up carpet",0.009,,1,"cat"
1517,"cat.pummel","cat","pummel","2","pummel",0.049,,1,"cat"
1518,"cat.pupils","cat","pupils","2,4",,,0.738,0,"cat"
1519,"cat.pupils.change","cat.pupils","change","2","pupils change",0.296,,1,"cat"
1520,"cat.pupils.get","cat.pupils","get","2",,,0.38,0,"cat"
1521,"cat.pupils.get.big","cat.pupils.get","big","2","pupils get big",0.339,,1,"cat"
1522,"cat.pupils.get.bigger","cat.pupils.get","bigger","2","pupils get bigger",0.041,,1,"cat"
1523,"cat.pupils.vertical","cat.pupils","vertical","4","pupils vertical",0.062,,1,"cat"
1524,"cat.purr","cat","purr","1,2,5","purr",57.197,57.422,1,"cat"
1525,"cat.purr.and_throw_themselves","cat.purr","and throw themselves","2","purr and throw themselves",0,,1,"cat"
1526,"cat.purr.constantly","cat.purr","constantly","5","purr constantly",0.07,,1,"cat"
1527,"cat.purr.nonstop","cat.purr","nonstop","5","purr nonstop",0.009,,1,"cat"
1528,"cat.purr.when","cat.purr","when","2,5",,,0.119,0,"cat"
1529,"cat.purr.when.he_sees_me","cat.purr.when","he sees me","5","purr when he sees me",0.045,,1,"cat"
1530,"cat.purr.when.i_play_cat_videos","cat.purr.when","i play cat videos","5","purr when i play cat videos",0.004,,1,"cat"
1531,"cat.purr.when.they_are_happy","cat.purr.when","they are happy","2","purr when they are happy",0.07,,1,"cat"
1532,"cat.purr.while_sleeping","cat.purr","while sleeping","5","purr while sleeping",0.026,,1,"cat"
1533,"cat.purring","cat","purring","6","purring",1.159,,1,"cat"
1534,"cat.push","cat","push","2,5",,,0.177,0,"cat"
1535,"cat.push.her_paws_against_me","cat.push","her paws against me","5","push her paws against me",0.019,,1,"cat"
1536,"cat.push.their","cat.push","their","2",,,0.079,0,"cat"
1537,"cat.push.their.face_into_me","cat.push.their","face into me","2","push their face into me",0.009,,1,"cat"
1538,"cat.push.their.head_into_you","cat.push.their","head into you","2","push their head into you",0.015,,1,"cat"
1539,"cat.push.their.paws","cat.push.their","paws","2",,,0.051,0,"cat"
1540,"cat.push.their.paws.into_blankets","cat.push.their.paws","into blankets","2","push their paws into blankets",0.038,,1,"cat"
1541,"cat.push.their.paws.on_soft_things","cat.push.their.paws","on soft things","2","push their paws on soft things",0.013,,1,"cat"
1542,"cat.push.their.teeth_against_you","cat.push.their","teeth against you","2","push their teeth against you",0.004,,1,"cat"
1543,"cat.push.things_off","cat.push","things off","2",,,0.079,0,"cat"
1544,"cat.push.things_off.ledges","cat.push.things_off","ledges","2","push things off ledges",0.055,,1,"cat"
1545,"cat.push.things_off.shelves","cat.push.things_off","shelves","2","push things off shelves",0.023,,1,"cat"
1546,"cat.put","cat","put","2,5",,,3.003,0,"cat"
1547,"cat.put.butts","cat.put","butts","2","put butts",0.346,,1,"cat"
1548,"cat.put.her","cat.put","her","5",,,0.102,0,"cat"
1549,"cat.put.her.back_legs_up","cat.put.her","back legs up","5","put her back legs up",0,,1,"cat"
1550,"cat.put.her.paw_in_her_water","cat.put.her","paw in her water","5","put her paw in her water",0.102,,1,"cat"
1551,"cat.put.his","cat.put","his","5",,,0.393,0,"cat"
1552,"cat.put.his.butt_in_my_face","cat.put.his","butt in my face","5","put his butt in my face",0.145,,1,"cat"
1553,"cat.put.his.paw_on_me","cat.put.his","paw on me","5","put his paw on me",0.213,,1,"cat"
1554,"cat.put.his.toys_in_his_food_bowl","cat.put.his","toys in his food bowl","5","put his toys in his food bowl",0.034,,1,"cat"
1555,"cat.put.socks_on_the_bed","cat.put","socks on the bed","2","put socks on the bed",0.004,,1,"cat"
1556,"cat.put.their","cat.put","their","2",,,2.141,0,"cat"
1557,"cat.put.their.bum_in_your_face","cat.put.their","bum in your face","2","put their bum in your face",0.166,,1,"cat"
1558,"cat.put.their.butt_in_your_face","cat.put.their","butt in your face","2","put their butt in your face",0.352,,1,"cat"
1559,"cat.put.their.butts","cat.put.their","butts","2",,,0.252,0,"cat"
1560,"cat.put.their.butts.in_your_face","cat.put.their.butts","in your face","2","put their butts in your face",0.248,,1,"cat"
1561,"cat.put.their.butts.up_when_you_pat_them","cat.put.their.butts","up when you pat them","2","put their butts up when you pat them",0.004,,1,"cat"
1562,"cat.put.their.face_in_your_face","cat.put.their","face in your face","2","put their face in your face",1.025,,1,"cat"
1563,"cat.put.their.head_on","cat.put.their","head on","2",,,0.068,0,"cat"
1564,"cat.put.their.head_on.you","cat.put.their.head_on","you","2","put their head on you",0.047,,1,"cat"
1565,"cat.put.their.head_on.your_head","cat.put.their.head_on","your head","2","put their head on your head",0.021,,1,"cat"
1566,"cat.put.their.paws","cat.put.their","paws","2",,,0.23,0,"cat"
1567,"cat.put.their.paws.in_water_before_drinking","cat.put.their.paws","in water before drinking","2","put their paws in water before drinking",0.013,,1,"cat"
1568,"cat.put.their.paws.on_your_face","cat.put.their.paws","on your face","2","put their paws on your face",0.218,,1,"cat"
1569,"cat.put.their.tail_against_you","cat.put.their","tail against you","2","put their tail against you",0.004,,1,"cat"
1570,"cat.put.their.tails_up","cat.put.their","tails up","2","put their tails up",0.043,,1,"cat"
1571,"cat.put.toys_in_my_shoes","cat.put","toys in my shoes","5","put toys in my shoes",0.017,,1,"cat"
1572,"cat.quit_using_litter_box","cat","quit using litter box","1","quit using litter box",0.004,,1,"cat"
1573,"cat.raise","cat","raise","2,5",,,0.211,0,"cat"
1574,"cat.raise.his_bum","cat.raise","his bum","5","raise his bum",0.058,,1,"cat"
1575,"cat.raise.their","cat.raise","their","2",,,0.154,0,"cat"
1576,"cat.raise.their.back","cat.raise.their","back","2","raise their back",0.134,,1,"cat"
1577,"cat.raise.their.bums_when_you_pet_them","cat.raise.their","bums when you pet them","2","raise their bums when you pet them",0.019,,1,"cat"
1578,"cat.randomly","cat","randomly","1,2,5",,,0.495,0,"cat"
1579,"cat.randomly.bite_me","cat.randomly","bite me","5","randomly bite me",0.369,,1,"cat"
1580,"cat.randomly.cry","cat.randomly","cry","2","randomly cry",0.017,,1,"cat"
1581,"cat.randomly.meow_at","cat.randomly","meow at","5",,,0.047,0,"cat"
1582,"cat.randomly.meow_at.me","cat.randomly.meow_at","me","5","randomly meow at me",0.023,,1,"cat"
1583,"cat.randomly.meow_at.night","cat.randomly.meow_at","night","5","randomly meow at night",0.023,,1,"cat"
1584,"cat.randomly.pee_on_things","cat.randomly","pee on things","2","randomly pee on things",0.023,,1,"cat"
1585,"cat.randomly.soil","cat.randomly","soil","1","randomly soil",0,,1,"cat"
1586,"cat.randomly.sprint","cat.randomly","sprint","2","randomly sprint",0.028,,1,"cat"
1587,"cat.randomly.twitch","cat.randomly","twitch","5","randomly twitch",0.011,,1,"cat"
1588,"cat.rattle","cat","rattle","5","rattle",0.049,,1,"cat"
1589,"cat.react","cat","react","2,5",,,0.109,0,"cat"
1590,"cat.react.to","cat.react","to","2",,,0.109,0,"cat"
1591,"cat.react.to.catnip","cat.react.to","catnip","2","react to catnip",0.105,,1,"cat"
1592,"cat.react.to.videos_of_kitten_meows","cat.react.to","videos of kitten meows","2","react to videos of kitten meows",0.004,,1,"cat"
1593,"cat.react.when_i_sniff","cat.react","when i sniff","5","react when i sniff",0,,1,"cat"
1594,"cat.rip","cat","rip","2",,,0.088,0,"cat"
1595,"cat.rip.out_their_fur","cat.rip","out their fur","2","rip out their fur",0.045,,1,"cat"
1596,"cat.rip.paper","cat.rip","paper","2","rip paper",0.043,,1,"cat"
1597,"cat.rock_back_and_forth","cat","rock back and forth","5","rock back and forth",0.006,,1,"cat"
1598,"cat.roll","cat","roll","2,5",,,3.07,0,"cat"
1599,"cat.roll.around","cat.roll","around","2,5","roll around",0.923,1.198,1,"cat"
1600,"cat.roll.around.after_sex","cat.roll.around","after sex","2","roll around after sex",0.032,,1,"cat"
1601,"cat.roll.around.in_dirt","cat.roll.around","in dirt","2","roll around in dirt",0.102,,1,"cat"
1602,"cat.roll.around.on_the","cat.roll.around","on the","2,5",,,0.105,0,"cat"
1603,"cat.roll.around.on_the.floor","cat.roll.around.on_the","floor","5","roll around on the floor",0.09,,1,"cat"
1604,"cat.roll.around.on_the.ground_outside","cat.roll.around.on_the","ground outside","2","roll around on the ground outside",0.015,,1,"cat"
1605,"cat.roll.around.outside","cat.roll.around","outside","2","roll around outside",0.036,,1,"cat"
1606,"cat.roll.in","cat.roll","in","2,5",,,1.089,0,"cat"
1607,"cat.roll.in.dirt","cat.roll.in","dirt","2","roll in dirt",0.737,,1,"cat"
1608,"cat.roll.in.dust","cat.roll.in","dust","2","roll in dust",0.028,,1,"cat"
1609,"cat.roll.in.his_litter","cat.roll.in","his litter","5","roll in his litter",0.026,,1,"cat"
